country_code,country_name,year,indicator_code,indicator_name,value
THA,Thailand,2023,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),38.7070888237378
THA,Thailand,2023,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",61.1243613638526
THA,Thailand,2023,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",44175899395.2938
THA,Thailand,2023,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",8.5627759867239
THA,Thailand,2023,NY.GDP.MKTP.CD,GDP (current US$),515906283940.933
THA,Thailand,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.01775095328327
THA,Thailand,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),7195.10130919449
THA,Thailand,2023,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),30.2203833465474
THA,Thailand,2023,SL.TLF.TOTL.IN,"Labor force, total",41287040.0
THA,Thailand,2024,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),37.4891208226563
THA,Thailand,2024,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",62.1983655632713
THA,Thailand,2024,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",45865619933.0314
THA,Thailand,2024,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",8.7111266189882
THA,Thailand,2024,NY.GDP.MKTP.CD,GDP (current US$),526517658841.684
THA,Thailand,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.54182067735289
THA,Thailand,2024,NY.GDP.PCAP.CD,GDP per capita (current US$),7346.62022142185
THA,Thailand,2024,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),28.9863358878798
THA,Thailand,2024,SL.TLF.TOTL.IN,"Labor force, total",41014040.0
TZA,Tanzania,2020,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),106.51
TZA,Tanzania,2020,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1869.5
TZA,Tanzania,2020,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),39.7693712686611
TZA,Tanzania,2020,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",16685594759.4038
TZA,Tanzania,2020,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",25.254901665343
TZA,Tanzania,2020,NY.GDP.MKTP.CD,GDP (current US$),66068737786.0639
TZA,Tanzania,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.99196460647855
TZA,Tanzania,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),1117.41528320313
TZA,Tanzania,2020,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.793951747757
TZA,Tanzania,2020,SL.TLF.TOTL.IN,"Labor force, total",28601375.0
TZA,Tanzania,2021,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),104.72
TZA,Tanzania,2021,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1782.3
TZA,Tanzania,2021,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),41.4860546069249
TZA,Tanzania,2021,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",17514435490.7804
TZA,Tanzania,2021,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",24.7884506158783
TZA,Tanzania,2021,NY.GDP.MKTP.CD,GDP (current US$),70655628147.8986
TZA,Tanzania,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.32138429480482
TZA,Tanzania,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),1159.85656738281
TZA,Tanzania,2021,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.9189768508938
TZA,Tanzania,2021,SL.TLF.TOTL.IN,"Labor force, total",29917681.0
TZA,Tanzania,2022,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),100.37
TZA,Tanzania,2022,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1815.4
TZA,Tanzania,2022,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),40.9318313478855
TZA,Tanzania,2022,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",18374441349.3476
TZA,Tanzania,2022,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",24.2569694569552
TZA,Tanzania,2022,NY.GDP.MKTP.CD,GDP (current US$),75749121842.9149
TZA,Tanzania,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.56600576430955
TZA,Tanzania,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),1207.52062988281
TZA,Tanzania,2022,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.5820823164579
TZA,Tanzania,2022,SL.TLF.TOTL.IN,"Labor force, total",30944597.0
TZA,Tanzania,2023,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1961.1
TZA,Tanzania,2023,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),44.5950861063729
TZA,Tanzania,2023,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",18720174196.0901
TZA,Tanzania,2023,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",23.6871473778631
TZA,Tanzania,2023,NY.GDP.MKTP.CD,GDP (current US$),79030935627.0781
TZA,Tanzania,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.06952353203394
TZA,Tanzania,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),1224.00219726563
TZA,Tanzania,2023,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.1616409810771
TZA,Tanzania,2023,SL.TLF.TOTL.IN,"Labor force, total",31961730.0
TZA,Tanzania,2024,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),47.3169345002777
TZA,Tanzania,2024,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",18385000013.8892
TZA,Tanzania,2024,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",23.3180780856465
TZA,Tanzania,2024,NY.GDP.MKTP.CD,GDP (current US$),78844405385.2195
TZA,Tanzania,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.5263138305945
TZA,Tanzania,2024,NY.GDP.PCAP.CD,GDP per capita (current US$),1186.71691894531
TZA,Tanzania,2024,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.0897916276375
TZA,Tanzania,2024,SL.TLF.TOTL.IN,"Labor force, total",32994873.0
UGA,Uganda,2020,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),153.38
UGA,Uganda,2020,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1616.9
UGA,Uganda,2020,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),48.062157782797
UGA,Uganda,2020,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",44.1859143089924
UGA,Uganda,2020,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",8997404795.58423
UGA,Uganda,2020,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",23.9290337205103
UGA,Uganda,2020,NY.GDP.MKTP.CD,GDP (current US$),37600368241.6657
UGA,Uganda,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.95130642218098
UGA,Uganda,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),845.766463890124
UGA,Uganda,2020,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),64.7499841005898
UGA,Uganda,2020,SL.TLF.TOTL.IN,"Labor force, total",18996710.0
UGA,Uganda,2021,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),169.72
UGA,Uganda,2021,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1908.1
UGA,Uganda,2021,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),52.1424485431174
UGA,Uganda,2021,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",51.3026623500196
UGA,Uganda,2021,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",9663032725.04433
UGA,Uganda,2021,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",23.8418038272172
UGA,Uganda,2021,NY.GDP.MKTP.CD,GDP (current US$),40529788748.6737
UGA,Uganda,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.53658034070898
UGA,Uganda,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),882.791717542504
UGA,Uganda,2021,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),66.6586155375027
UGA,Uganda,2021,SL.TLF.TOTL.IN,"Labor force, total",20121421.0
UGA,Uganda,2022,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),148.35
UGA,Uganda,2022,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1964.8
UGA,Uganda,2022,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),47.1819700251541
UGA,Uganda,2022,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",53.890283064004
UGA,Uganda,2022,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",10941021163.1068
UGA,Uganda,2022,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",24.0117220529553
UGA,Uganda,2022,NY.GDP.MKTP.CD,GDP (current US$),45565333210.9108
UGA,Uganda,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.58802192181773
UGA,Uganda,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),963.067314117178
UGA,Uganda,2022,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),66.3509508584538
UGA,Uganda,2022,SL.TLF.TOTL.IN,"Labor force, total",21087767.0
UGA,Uganda,2023,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1958.2
UGA,Uganda,2023,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),42.6685823120186
UGA,Uganda,2023,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",53.1469350748667
UGA,Uganda,2023,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",11748234048.0943
UGA,Uganda,2023,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",24.0895746897278
UGA,Uganda,2023,NY.GDP.MKTP.CD,GDP (current US$),48768955863.3175
UGA,Uganda,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.33697295511469
UGA,Uganda,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),1002.30913917142
UGA,Uganda,2023,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.8927506516622
UGA,Uganda,2023,SL.TLF.TOTL.IN,"Labor force, total",21821722.0
UGA,Uganda,2024,AG.YLD.CREL.KG,Cereal yield (kg per hectare),1919.8
UGA,Uganda,2024,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),39.2169652098837
UGA,Uganda,2024,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",54.4305525836671
UGA,Uganda,2024,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",13272545772.3208
UGA,Uganda,2024,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",24.618950598633
UGA,Uganda,2024,NY.GDP.MKTP.CD,GDP (current US$),53911907086.1525
UGA,Uganda,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),6.05558075875589
UGA,Uganda,2024,NY.GDP.PCAP.CD,GDP per capita (current US$),1077.91278452817
UGA,Uganda,2024,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),65.4114417356169
UGA,Uganda,2024,SL.TLF.TOTL.IN,"Labor force, total",22581703.0
VNM,Vietnam,2020,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),106.01
VNM,Vietnam,2020,AG.YLD.CREL.KG,Cereal yield (kg per hectare),5797.3
VNM,Vietnam,2020,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),39.0234679461042
VNM,Vietnam,2020,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",43865620544.0877
VNM,Vietnam,2020,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",12.6554035685556
VNM,Vietnam,2020,NY.GDP.MKTP.CD,GDP (current US$),346615738537.796
VNM,Vietnam,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.86541320912272
VNM,Vietnam,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),3534.03953482647
VNM,Vietnam,2020,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),32.6123879661738
VNM,Vietnam,2020,SL.TLF.TOTL.IN,"Labor force, total",55149609.0
VNM,Vietnam,2021,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),109.24
VNM,Vietnam,2021,AG.YLD.CREL.KG,Cereal yield (kg per hectare),5947.1
VNM,Vietnam,2021,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),40.2192163533687
VNM,Vietnam,2021,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",46187144624.1214
VNM,Vietnam,2021,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",12.6030904652745
VNM,Vietnam,2021,NY.GDP.MKTP.CD,GDP (current US$),366474752771.009
VNM,Vietnam,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.55372852648131
VNM,Vietnam,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),3704.1935590038
VNM,Vietnam,2021,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),29.0283266030004
VNM,Vietnam,2021,SL.TLF.TOTL.IN,"Labor force, total",55299911.0
VNM,Vietnam,2022,AG.PRD.CROP.XD,Crop production index (2014-2016 = 100),109.55
VNM,Vietnam,2022,AG.YLD.CREL.KG,Cereal yield (kg per hectare),5903.9
VNM,Vietnam,2022,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),37.2580281492659
VNM,Vietnam,2022,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",49118533037.331
VNM,Vietnam,2022,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",11.8802998302585
VNM,Vietnam,2022,NY.GDP.MKTP.CD,GDP (current US$),413445230668.578
VNM,Vietnam,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),8.53750046755788
VNM,Vietnam,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),4147.69777213621
VNM,Vietnam,2022,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),33.4623722339218
VNM,Vietnam,2022,SL.TLF.TOTL.IN,"Labor force, total",56475416.0
VNM,Vietnam,2023,AG.YLD.CREL.KG,Cereal yield (kg per hectare),5995.3
VNM,Vietnam,2023,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),34.4790753177648
VNM,Vietnam,2023,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",51462771462.6317
VNM,Vietnam,2023,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",11.8616711588794
VNM,Vietnam,2023,NY.GDP.MKTP.CD,GDP (current US$),433857681378.291
VNM,Vietnam,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.06502391455075
VNM,Vietnam,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),4323.35031982451
VNM,Vietnam,2023,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),26.9827056291982
VNM,Vietnam,2023,SL.TLF.TOTL.IN,"Labor force, total",56381956.0
VNM,Vietnam,2024,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),28.849298110528
VNM,Vietnam,2024,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",56516273390.5477
VNM,Vietnam,2024,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",11.8634906983546
VNM,Vietnam,2024,NY.GDP.MKTP.CD,GDP (current US$),476388230307.175
VNM,Vietnam,2024,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.09118746633975
VNM,Vietnam,2024,NY.GDP.PCAP.CD,GDP per capita (current US$),4717.29028732449
VNM,Vietnam,2024,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),25.8741334316538
VNM,Vietnam,2024,SL.TLF.TOTL.IN,"Labor force, total",56703936.0
